,mean MSL,compound Prob,node Tier,useNode,compoundLevel
6472,0.2782491004366004,0.3896547882094757,1,1,1
6473,0.4699844675598986,0.7012247597848353,2,0,0
6474,0.3679007282328417,0.5353386833783679,2,1,2
6475,0.3873209958274297,0.5668966182195733,2,1,2
6476,0.41806263457841525,0.6168517811899249,2,0,0
6477,0.6380087721330129,0.75,3,0,0
6478,0.42975611946293263,0.6358536941272657,2,1,0
6479,0.4201508298799965,0.6202450985549944,2,0,0
6480,0.43255984260804536,0.6404097442380738,2,1,0
6481,0.3833903044871794,0.5605092447916666,2,0,0
6482,0.4677078277625153,0.6975252201140875,2,0,0
6483,0.4681051905270654,0.6981709346064814,2,1,0
6484,0.40193258374675517,0.5906404485884772,2,1,3
6485,0.2254197041384542,0.3038070192249881,1,0,0
6486,0.2897140879953381,0.4082853929924245,1,0,0
6487,0.47773637356755555,0.7138216070472779,2,0,0
6488,0.47622133799171845,0.7113596742365426,2,0,0
6489,0.2666821886220664,0.3708585565108579,1,1,3
6490,0.35959311787749276,0.5218388165509258,2,1,3
6491,0.25924946581196584,0.35878038194444456,1,1,3
6492,0.3601899636154444,0.5228086908750973,2,1,0
6493,0.36729805062043314,0.534359332258204,2,1,3
6494,0.40465186997851044,0.5950592887150795,2,1,0
6495,0.2792079949285981,0.39121299175897195,1,0,0
6496,0.39931154658053136,0.5863812631933636,2,1,3
6497,0.4021406949531949,0.5909786292989417,2,1,0
6498,0.4427170913164217,0.6569152733891853,2,1,0
6499,0.39518980455202213,0.579683432397036,2,0,0
6500,0.43587615651665407,0.6457987543395629,2,0,0
6501,0.2627674072417619,0.36449703676786316,1,1,0
6502,0.2158060582483137,0.2881848446535098,0,1,1
6503,0.2531693434157256,0.3489001830505542,1,0,0
6504,0.4684637877435361,0.6987536550832463,2,0,0
6505,0.21585670405982907,0.28826714409722226,0,1,0
6506,0.2638281765352847,0.36622078686983767,1,1,0
6507,0.42652546510199607,0.6306038807907437,2,1,2
6508,0.4662729454573204,0.6951935363681457,2,0,0
6509,0.2675488789401947,0.37226692827781643,1,1,0
6510,0.4694775498759513,0.700401018548421,2,0,0
6511,0.5126470682849759,0.75,3,1,3
6512,0.5176420353193302,0.75,3,1,0
6513,0.3713857787958703,0.5410018905432893,2,1,1
6514,0.48541322250121954,0.7262964865644819,2,0,0
6515,0.4819709361064659,0.7207027711730072,2,0,0
6516,0.49556077363830864,0.7427862571622517,2,1,0
6517,0.48553767066267073,0.72649871482684,2,1,2
6518,0.22332963036348188,0.3004106493406581,0,1,3
6519,0.3704440591536497,0.5394715961246809,2,0,0
6520,0.47126740204506007,0.7033095283232227,2,0,0
6521,0.291896215890931,0.41183135082276295,1,1,1
6522,0.26799007679844833,0.3729838747974786,1,1,0
6523,0.4921831884550514,0.7372976812394586,2,1,2
6524,0.2118363938145188,0.2817341399485931,0,0,0
6525,0.5256780930913452,0.75,3,0,0
6526,0.6378732880875738,0.75,3,1,3
6527,0.44768132200053906,0.6649821482508761,2,0,0
6528,0.3584463491992256,0.5199753174487416,2,0,0
6529,0.3597019313466324,0.5220156384382778,2,1,3
6530,0.4032883288436409,0.5928435343709165,2,0,0
6531,0.43966392498220264,0.6519538780960794,2,1,3
6532,0.4048711752708076,0.5954156598150625,2,1,0
6533,0.2742249682825856,0.3831155734592016,1,1,0
6534,0.4777218012337327,0.7137979270048157,2,1,0
6535,0.3645991692972836,0.529973650108086,2,1,0
6536,0.36689822663135946,0.5337096182759592,2,1,3
6537,0.27617068308729315,0.3862773600168514,1,1,0
6538,0.4719642446656799,0.7044418975817299,2,1,3
6539,0.4247700844635433,0.627751387253258,2,1,0
6540,0.26767413619865127,0.37247047132280836,1,1,0
6541,0.4017961546555296,0.5904187513152357,2,0,0
6542,0.35939718780435387,0.5215204301820752,2,0,0
6543,0.5029520739461946,0.75,3,0,0
6544,0.22921926613680427,0.309981307472307,1,1,0
6545,0.30971222299846474,0.44078236237250523,1,1,3
6546,0.368255876068376,0.535915798611111,2,1,1
6547,0.2233406038107008,0.30042848119238885,0,1,0
6548,0.40582406050028386,0.5969640983129614,2,1,0
6549,0.43249906502151614,0.6403109806599638,2,0,0
6550,0.2587140611544091,0.3579103493759148,1,1,3
6551,0.47056067896015646,0.7021611033102544,2,1,3
6552,0.37808071485805855,0.5518811616443452,2,1,1
6553,0.4471736377330237,0.6641571613161636,2,0,0
6554,0.2611550389867486,0.3618769383534665,1,1,0
6555,0.47021445529246675,0.7015984898502585,2,0,0
6556,0.2214895122238872,0.2974204573638168,0,1,0
6557,0.4943397479183982,0.7408020903673972,2,1,0
6558,0.3656525606066047,0.5316854109857327,2,1,0
6559,0.26784577329074116,0.37274938159745447,1,0,0
6560,0.22744202167927494,0.30709328522882184,1,1,3
6561,0.36161582093501743,0.5251257090194034,2,1,0
6562,0.44012292116453244,0.6526997468923653,2,0,0
6563,0.41823010901135904,0.6171239271434585,2,1,0
6564,0.4143228383458648,0.6107746123120305,2,0,0
6565,0.4288663258163937,0.6344077794516398,2,0,0
6566,0.49213159478075774,0.7372138415187315,2,0,0
6567,0.41011295045757423,0.6039335444935582,2,0,0
6568,0.3494686759421136,0.5053865984059347,2,1,0
6569,0.3696060931940866,0.5381099014403908,2,1,0
6570,0.5114753512856192,0.75,3,0,0
6571,0.23706491651464479,0.32273048933629783,1,1,0
6572,0.3835170669144042,0.5607152337359069,2,0,0
6573,0.47791784527767994,0.71411649857623,2,0,0
6574,0.3529765988510092,0.51108697313289,2,1,0
6575,0.48488796966181835,0.725442950700455,2,0,0
6576,0.23422143263629963,0.31810982803398696,1,1,2
6577,0.4667662870714704,0.6959952164911395,2,0,0
6578,0.4777799428779119,0.713892407176607,2,1,3
6579,0.3478165096615989,0.5027018282000982,2,1,3
6580,0.2503282013747174,0.3442833272339158,1,0,0
6581,0.23984493265779086,0.3272480155689102,1,0,0
6582,0.49449023348538435,0.7410466294137497,2,1,3
6583,0.2115311964773377,0.2812381942756738,0,1,3
6584,0.27314691814936376,0.38136374199271617,1,0,0
6585,0.5172355810525454,0.75,3,0,0
6586,0.21904006583694083,0.29344010698502887,0,1,0
6587,0.488378164075804,0.7311145166231816,2,0,0
6588,0.2568328498686816,0.3548533810366077,1,1,3
6589,0.2873986726570311,0.4045228430676756,1,1,1
6590,0.4680497379105714,0.6980808241046786,2,1,2
6591,0.42270211842052874,0.6243909424333592,2,1,0
6592,0.24493197500695352,0.33551445938629954,1,0,0
6593,0.46181896387648,0.6879558162992802,2,0,0
6594,0.5617582524195575,0.75,3,0,0
6595,0.4048370257057756,0.5953601667718855,2,0,0
6596,0.2855137541461299,0.40145985048746113,1,1,0
6597,0.4353466489259834,0.6449383045047231,2,0,0
6598,0.500768952040271,0.75,3,0,0
6599,0.4452262466699966,0.6609926508387446,2,1,2
6600,0.3909781049262294,0.5728394205051229,2,0,0
6601,0.27176284629299624,0.37911462522611894,1,0,0
6602,0.27121277857702325,0.37822076518766284,1,1,3
6603,0.3667086070584809,0.5334014864700316,2,0,0
6604,0.4689789481351981,0.699590790719697,2,0,0
6605,0.4715570014476264,0.703780127352393,2,1,0
6606,0.4923372249903911,0.7375479906093857,2,0,0
6607,0.3664772878686264,0.533025592786518,2,0,0
6608,0.2850871179497307,0.40076656666831245,1,0,0
6609,0.3882744519266994,0.5684459843808867,2,1,2
6610,0.3766341189312681,0.5495304432633107,2,0,0
6611,0.48292582087196106,0.7222544589169368,2,0,0
6612,0.24432818541377585,0.3345333012973858,1,1,0
6613,0.500688575607462,0.75,3,1,3
6614,0.47574898691354706,0.7105921037345141,2,0,0
6615,0.2798883680981394,0.39231859815947656,1,1,0
6616,0.6089178257690334,0.75,3,1,0
6617,0.4692712655917238,0.7000658065865513,2,1,3
6618,0.37381784761132586,0.5449540023684046,2,1,3
6619,0.42036087663606175,0.6205864245336005,2,1,0
6620,0.22442908653846153,0.30219726562500004,0,1,0
6621,0.3621822664289055,0.5260461829469715,2,1,0
6622,0.6321545445295447,0.75,3,0,0
6623,0.3779888102894753,0.5517318167203974,2,1,1
6624,0.37301176453105,0.5436441173629564,2,1,2
6625,0.5739532653787482,0.75,3,1,0
6626,0.2202233652518979,0.29536296853433414,0,1,3
6627,0.40147189037130737,0.5898918218533745,2,1,0
6628,0.24347069546058508,0.3331398801234508,1,1,3
6629,0.36419865079028574,0.5293228075342145,2,1,0
6630,0.3829604669057795,0.5598107587218918,2,1,0
6631,0.2722929440351315,0.37997603405708874,1,1,3
6632,0.3037444112580733,0.43108466829436914,1,1,0
6633,0.5051411791072488,0.75,3,0,0
6634,0.2794377342718307,0.39158631819172496,1,1,0
6635,0.24383048255879824,0.3337245341580472,1,1,2
6636,0.48348437933400346,0.7231621164177557,2,1,0
6637,0.35031373418458656,0.5067598180499532,2,0,0
6638,0.4763370380597051,0.711547686847021,2,1,0
6639,0.5127934067086085,0.75,3,0,0
6640,0.5089407286329183,0.75,3,1,1
6641,0.36906150967088464,0.5372249532151876,2,0,0
6642,0.2787719125237507,0.390504357851095,1,1,3
6643,0.5095612631564423,0.75,3,0,0
6644,0.35437257514671444,0.513355434613411,2,0,0
6645,0.2907879306397625,0.4100303872896141,1,1,0
6646,0.2724625392678989,0.3802516263103357,1,0,0
6647,0.5110079823369565,0.75,3,0,0
6648,0.36958009689506405,0.5380676574544792,2,0,0
6649,0.24300980263848568,0.33239092928753927,1,1,0
6650,0.505536587103005,0.75,3,0,0
6651,0.47889481423748664,0.7157040731359159,2,1,0
6652,0.2857902861803395,0.40190921504305177,1,1,3
6653,0.45139141970967633,0.6710110570282242,2,1,0
6654,0.4295876488095239,0.6355799293154764,2,1,0
6655,0.42661514300388026,0.6307496073813055,2,1,2
6656,0.23114087268233902,0.31310391810880095,1,1,3
6657,0.4706621512634724,0.7023259958031427,2,0,0
6658,0.4697442707140415,0.7008344399103176,2,1,0
6659,0.35973355269243423,0.5220670231252057,2,1,0
6660,0.466836702728433,0.6961096419337037,2,0,0
6661,0.2614976256382507,0.3624336416621574,1,1,0
6662,0.4742946465898232,0.7082288007084627,2,1,3
6663,0.2855679585962915,0.4015479327189738,1,1,0
6664,0.22614581723906324,0.30498695301347784,1,1,0
6665,0.2464857501129823,0.3380393439335963,1,1,0
6666,0.4070009287932972,0.5988765092891081,2,0,0
6667,0.49461295614722794,0.7412460537392456,2,0,0
6668,0.227205815018315,0.3067094494047619,1,1,0
6669,0.28769192365174506,0.4049993759340858,1,1,0
6670,0.4618619661588411,0.6880256950081169,2,0,0
6671,0.23642911210543927,0.3216973071713389,1,1,3
6672,0.23985515972123114,0.32726463454700067,1,1,3
6673,0.5257638469064251,0.75,3,1,0
6674,0.21415825832365468,0.2855071697759389,0,1,0
6675,0.2777180215617716,0.3887917850378789,1,1,0
6676,0.47162332267438406,0.7038878993458743,2,0,0
6677,0.46953501793345537,0.700494404141865,2,1,0
6678,0.45454481226658644,0.6761353199332031,2,0,0
6679,0.3656558215275439,0.5316907099822589,2,0,0
6680,0.23974753924457987,0.32708975127244233,1,0,0
6681,0.39686450298950293,0.5824048173579424,2,1,3
6682,0.2232232667591124,0.3002378084835577,0,0,0
6683,0.4812639311642835,0.7195538881419609,2,0,0
6684,0.4633335676196885,0.6904170473819939,2,0,0
6685,0.4584508547008547,0.682482638888889,2,0,0
6686,0.3577407064406923,0.518828647966125,2,0,0
6687,0.21386326749123868,0.2850278096732629,0,1,0
6688,0.2421625276224433,0.3310141073864704,1,1,3
6689,0.24565276988510684,0.3366857510632987,1,1,0
6690,0.3589215345847747,0.520747493700259,2,0,0
6691,0.3811367377527364,0.5568471988481967,2,0,0
6692,0.24773035093051296,0.3400618202620836,1,1,0
6693,0.2830372915908302,0.3974355988350991,1,1,1
6694,0.2545842060605165,0.3511993348483394,1,0,0
6695,0.4703519306291421,0.7018218872723561,2,1,2
6696,0.2762513517077662,0.38640844652512013,1,1,1
6697,0.4623349254911755,0.6887942539231603,2,0,0
6698,0.47146430772268727,0.703629500049367,2,0,0
6699,0.22664370454924104,0.30579601989251676,1,1,0
6700,0.3462721457974215,0.50019223692081,2,1,0
6701,0.45683361199411293,0.6798546194904336,2,0,0
6702,0.2405335048824632,0.32836694543400274,1,1,3
6703,0.3743967535309839,0.5458947244878489,2,0,0
6704,0.26133621198859397,0.36217134448146526,1,1,0
6705,0.37816216791299695,0.5520135228586202,2,0,0
6706,0.39221579282313485,0.5748506633375942,2,1,3
6707,0.49540808217902543,0.7425381335409165,2,0,0
6708,0.4207136563074747,0.6211596914996464,2,0,0
6709,0.5098015685527779,0.75,3,1,3
6710,0.41089163623120295,0.6051989088757049,2,0,0
6711,0.30109829675233385,0.4267847322225426,1,0,0
6712,0.31257128508945764,0.44542833827036876,1,0,0
6713,0.43585247228275387,0.6457602674594751,2,0,0
6714,0.35801274265442584,0.5192707068134421,2,0,0
6715,0.26854700401772935,0.3738888815288103,1,1,0
6716,0.209066489485332,0.27723304541366456,0,1,2
6717,0.21577356247582297,0.2881320390232124,0,1,3
6718,0.28381116904302384,0.3986931496949138,1,1,0
6719,0.5027474745223102,0.75,3,1,0
6720,0.49391250867123176,0.7401078265907517,2,0,0
6721,0.4187291965123998,0.6179349443326498,2,0,0
6722,0.366582833023458,0.5331971036631193,2,1,0
6723,0.2616029927826803,0.36260486327185554,1,1,0
6724,0.25710595118798246,0.35529717068047156,1,1,2
6725,0.25824148889179466,0.35714241944916636,1,1,3
6726,0.4705835470198582,0.7021982639072697,2,0,0
6727,0.5746956817777129,0.75,3,1,0
6728,0.5946873450427288,0.75,3,0,0
6729,0.5276452661160721,0.75,3,0,0
6730,0.40769346021607533,0.6000018728511225,2,0,0
6731,0.25051794565436897,0.34459166168834965,1,1,0
6732,0.40143628321519687,0.589833960224695,2,0,0
6733,0.4658170056046894,0.6944526341076204,2,0,0
6734,0.34999248918939746,0.506237794932771,2,0,0
6735,0.25413891731339644,0.3504757406342693,1,1,0
6736,0.3629116790947147,0.5272314785289115,2,0,0
6737,0.3727767332889288,0.5432621915945094,2,1,2
6738,0.22222777733114807,0.29862013816311567,0,0,0
6739,0.2140327717654653,0.2853032541188812,0,1,0
6740,0.21818272872960373,0.2920469341856061,0,0,0
6741,0.4698365027503302,0.7009843169692866,2,1,0
6742,0.22595450498575503,0.304676070601852,1,1,0
6743,0.419170871381341,0.6186526659946793,2,1,0
6744,0.3865379569566338,0.56562418005453,2,0,0
6745,0.518465779012654,0.75,3,1,1
6746,0.4722813699937256,0.7049572262398042,2,0,0
6747,0.4670282796678689,0.6964209544602871,2,1,0
6748,0.24897103035350324,0.34207792432444284,1,1,0
6749,0.6079805626765545,0.75,3,0,0
6750,0.45086375515421084,0.6701536021255927,2,0,0
6751,0.39540339739082775,0.5800305207600952,2,0,0
6752,0.511448834317856,0.75,3,1,0
6753,0.4569588455617619,0.6800581240378633,2,0,0
6754,0.4644999600412644,0.6923124350670548,2,0,0
6755,0.45774368151980127,0.6813334824696772,2,1,0
6756,0.4315661340010299,0.6387949677516737,2,0,0
6757,0.2642081204142986,0.3668381956732353,1,0,0
6758,0.4650638327365568,0.693228728196905,2,1,0
6759,0.4833133288163464,0.722884159326563,2,1,0
6760,0.28623298402985903,0.402628599048521,1,0,0
6761,0.4978942503478157,0.7465781568152007,2,0,0
6762,0.5098887028022265,0.75,3,1,0
6763,0.2269587412129175,0.306307954470991,1,1,0
6764,0.21709055918040293,0.2902721586681548,0,0,0
6765,0.48426885917500506,0.7244368961593833,2,0,0
6766,0.44739559102800613,0.66451783542051,2,1,0
6767,0.47436621056744993,0.7083450921721063,2,1,1
6768,0.39254716637529136,0.5753891453598485,2,1,2
6769,0.22648521730383145,0.30553847811872614,1,1,0
6770,0.5282062338702963,0.75,3,0,0
6771,0.2783580860538098,0.389831889837441,1,0,0
6772,0.3571237025888991,0.517826016706961,2,0,0
6773,0.288580794946005,0.40644379178725826,1,0,0
6774,0.4749506873523517,0.7092948669475716,2,0,0
6775,0.5236557684213934,0.75,3,0,0
6776,0.4252078549344173,0.6284627642684283,2,1,0
6777,0.4604662457931891,0.6857576494139325,2,1,1
6778,0.37205696213508715,0.5420925634695167,2,1,3
6779,0.24331495246659118,0.33288679775821073,1,1,3
6780,0.42500169539889937,0.6281277550232116,2,1,0
6781,0.42596546755510567,0.6296938847770468,2,1,3
6782,0.3734435799173369,0.5443458173656726,2,0,0
6783,0.37264325004096,0.54304528131656,2,0,0
6784,0.4887162991748589,0.7316639861591459,2,1,0
6785,0.4528520021085546,0.6733845034264013,2,1,0
6786,0.4097801442882088,0.6033927344683394,2,1,0
6787,0.46795340974894606,0.6979242908420374,2,0,0
6788,0.3494609223235375,0.5053739987757485,2,1,3
6789,0.248066215929837,0.3406076008859852,1,1,0
6790,0.3123790137549821,0.445115897351846,1,1,0
6791,0.4567210319549958,0.6796716769268683,2,1,0
6792,0.3882126792059423,0.5683456037096564,2,0,0
6793,0.4307806568431569,0.6375185673701301,2,0,0
6794,0.4619601062307207,0.6881851726249213,2,0,0
6795,0.4562134103894418,0.678846791882843,2,0,0
6796,0.2779247677470878,0.38912774758901775,1,1,0
6797,0.2893796825962846,0.40774198421896257,1,1,0
6798,0.3558874057482885,0.5158170343409688,2,1,1
6799,0.46492948943821033,0.6930104203370919,2,1,0
6800,0.5074606987653065,0.75,3,0,0
6801,0.24864320935791367,0.3415452152066098,1,0,0
6802,0.4723452434338206,0.7050610205799586,2,0,0
6803,0.2290444041168103,0.3096971566898168,1,1,0
6804,0.4671808118421376,0.6966688192434737,2,0,0
6805,0.4730801035770454,0.7062551683126989,2,1,2
6806,0.22517240903425956,0.30340516468067186,1,1,3
6807,0.2734490429898577,0.38185469485851886,1,0,0
6808,0.2646072065697646,0.3674867106758675,1,1,0
6809,0.2337540064102564,0.3173502604166667,1,1,3
6810,0.22969410026701695,0.3107529129339026,1,1,0
6811,0.4782961548279531,0.7147312515954239,2,0,0
6812,0.23256415598290595,0.3154167534722222,1,0,0
6813,0.36551840768745875,0.5314674124921206,2,0,0
6814,0.3975129970687631,0.5834586202367401,2,1,3
6815,0.22439353745213123,0.30213949835971327,0,0,0
6816,0.4229847019742588,0.6248501407081707,2,0,0
6817,0.3672652409355299,0.5343060165202362,2,0,0
6818,0.2468190763484881,0.3385809990662932,1,0,0
6819,0.2731003035807274,0.3812879933186821,1,1,0
6820,0.489700622957348,0.7332635123056906,2,0,0
6821,0.5202938067916714,0.75,3,0,0
6822,0.3499592562385531,0.5061837913876489,2,0,0
6823,0.4531114389083139,0.6738060882260102,2,1,0
6824,0.4823605749825739,0.7213359343466826,2,0,0
6825,0.4638135758593445,0.691197060771435,2,1,2
6826,0.22978748161560664,0.31090465762536085,1,1,0
6827,0.49692110872298934,0.7449968016748578,2,1,0
6828,0.3665965012599951,0.5332193145474922,2,0,0
6829,0.4857044596628989,0.7267697469522107,2,0,0
6830,0.5159855563188114,0.75,3,1,0
6831,0.22393874759992474,0.30140046484987776,0,1,0
6832,0.47399529801840956,0.7077423592799157,2,0,0
6833,0.22223739801864803,0.2986357717803031,0,1,3
6834,0.2108792683011433,0.28017881098935793,0,1,0
6835,0.2882233199318797,0.4058628948893046,1,0,0
6836,0.5152374877764863,0.75,3,0,0
6837,0.28087270352810434,0.3939181432331696,1,1,3
6838,0.5084289585881064,0.75,3,1,3
6839,0.3644996024650094,0.5298118540056403,2,0,0
6840,0.3925768408941485,0.5754373664529914,2,0,0
6841,0.38600844796965494,0.5647637279506894,2,0,0
6842,0.43920439822312046,0.6512071471125709,2,1,3
6843,0.47460660844164493,0.7087357387176731,2,0,0
6844,0.6169008346604112,0.75,3,1,0
6845,0.38017628205128207,0.5552864583333335,2,1,0
6846,0.5110348344570574,0.75,3,0,0
6847,0.4369639784569054,0.6475664649924713,2,0,0
6848,0.2895039810067383,0.4079439691359498,1,1,0
6849,0.46093333646380286,0.6865166717536797,2,0,0
6850,0.27648865836310776,0.38679406984005016,1,1,0
6851,0.2488449981731232,0.34187312203132525,1,0,0
6852,0.36952088579075726,0.5379714394099806,2,1,1
6853,0.2612531274926496,0.3620363321755557,1,1,0
6854,0.4943720845472444,0.7408546373892723,2,0,0
6855,0.3988423148659984,0.5856187616572475,2,1,0
6856,0.22279060638435638,0.2995347353745792,0,0,0
6857,0.48028247220983855,0.7179590173409878,2,1,0
6858,0.4979410631763979,0.7466542276616467,2,0,0
6859,0.390691849399331,0.572374255273913,2,0,0
6860,0.2551426057437885,0.35210673433365636,1,1,0
6861,0.5035978460197209,0.75,3,0,0
6862,0.2822350871739917,0.39613201665773656,1,1,3
6863,0.2581198100899545,0.35694469139617613,1,1,0
6864,0.24123669949213428,0.3295096366747183,1,1,3
6865,0.35368251883090657,0.5122340931002233,2,1,3
6866,0.278664773594461,0.3903302570909992,1,1,0
6867,0.5058534717559106,0.75,3,0,0
6868,0.2635385361676722,0.36575012127246737,1,1,0
6869,0.2588112872197997,0.35806834173217456,1,0,0
6870,0.39814149305555563,0.584479926215278,2,0,0
6871,0.47223173265445,0.7048765655634813,2,0,0
6872,0.4672933681614827,0.6968517232624095,2,1,3
6873,0.36571091052587756,0.5317802296045511,2,0,0
6874,0.4547848784773034,0.6765254275256182,2,1,0
6875,0.27124788390559806,0.37827781134659694,1,1,0
6876,0.46924599305979514,0.7000247387221672,2,0,0
6877,0.4149674459328063,0.6118220996408104,2,0,0
6878,0.35999991564479306,0.5224998629227888,2,0,0
6879,0.41607752505646517,0.613625978216756,2,1,0
6880,0.37437532460432993,0.5458599024820362,2,0,0
6881,0.457454165916211,0.680863019613843,2,0,0
6882,0.22636057692307693,0.30533593750000004,1,1,1
6883,0.4124535282395548,0.6077369833892766,2,0,0
6884,0.2936714153901654,0.41471605000901884,1,0,0
6885,0.3511174358896643,0.5080658333207047,2,1,0
6886,0.46599687313279076,0.694744918840785,2,1,0
6887,0.44785345048714803,0.6652618570416157,2,0,0
6888,0.2652569727725978,0.36854258075547147,1,1,0
6889,0.3561006859987838,0.5161636147480237,2,1,0
6890,0.49934348691307273,0.7489331662337433,2,1,0
6891,0.23418992932815322,0.318058635158249,1,1,3
6892,0.41439380775914025,0.610889937608603,2,0,0
6893,0.2704560454771961,0.37699107390044373,1,1,0
6894,0.3706305386830578,0.539774625359969,2,0,0
6895,0.3543911687271062,0.5133856491815476,2,0,0
6896,0.26599138690010404,0.3697360037126691,1,0,0
6897,0.25530840970513224,0.35237616577083997,1,1,0
6898,0.4609007745726495,0.6864637586805555,2,0,0
6899,0.4248329958270215,0.6278536182189101,2,1,0
6900,0.2915122993027088,0.41120748636690185,1,1,3
6901,0.40229848872443985,0.5912350441772148,2,0,0
6902,0.5061129760560374,0.75,3,0,0
6903,0.38621422553676404,0.5650981164972416,2,0,0
6904,0.22140589387464388,0.29728457754629634,0,1,3
6905,0.210152821895986,0.2789983355809773,0,1,0
6906,0.38874553483268603,0.5692114941031149,2,1,0
6907,0.457190367109775,0.6804343465533845,2,0,0
6908,0.4975063109014002,0.7459477552147754,2,1,0
6909,0.40225118577013413,0.5911581768764681,2,1,3
6910,0.47707514459746597,0.7127471099708823,2,0,0
6911,0.25758911993575706,0.3560823198956053,1,1,3
6912,0.4434429931565348,0.6580948638793691,2,1,0
6913,0.46578574216441854,0.6944018310171802,2,0,0
6914,0.4621001312879339,0.6884127133428928,2,0,0
6915,0.284202529055589,0.3993291097153322,1,0,0
6916,0.4588287258434075,0.6830966794955373,2,1,2
6917,0.4791494644290697,0.7161178796972384,2,0,0
6918,0.26531708140930477,0.3686402572901203,1,0,0
6919,0.28278840661761606,0.39703116075362616,1,0,0
6920,0.47839645741495734,0.7148942432993058,2,0,0
6921,0.4842261963506924,0.7243675690698753,2,0,0
6922,0.28107633490243267,0.3942490442164531,1,0,0
6923,0.22627689317023555,0.3051999514016328,1,1,0
6924,0.2567193080357143,0.3546688755580358,1,0,0
6925,0.4710054988210319,0.7028839355841769,2,1,3
6926,0.2641627080209998,0.3667644005341247,1,1,0
6927,0.22599075190769274,0.30473497185000076,1,0,0
6928,0.3694337918101083,0.5378299116914261,2,1,0
6929,0.5229317902712687,0.75,3,1,0
6930,0.21755439279660918,0.29102588829448994,0,1,3
6931,0.22049965328131446,0.29581193658213606,0,1,1
6932,0.4778914179156576,0.7140735541129437,2,1,2
6933,0.47471485884755377,0.7089116456272749,2,0,0
6934,0.4621893566502941,0.688557704556728,2,0,0
6935,0.44694005193203923,0.6637775843895638,2,0,0
6936,0.3707784710693718,0.5400150154877292,2,0,0
6937,0.29440463749959717,0.4159075359368455,1,0,0
6938,0.48404416865687105,0.7240717740674155,2,1,3
6939,0.4803389210615773,0.7180507467250632,2,1,3
6940,0.4062204655654175,0.5976082565438036,2,0,0
6941,0.474499179907921,0.7085611673503718,2,0,0
6942,0.48560779012756916,0.7266126589573,2,1,2
6943,0.2741986660992673,0.3830728324113094,1,1,0
6944,0.47748821663221536,0.71341835202735,2,0,0
6945,0.21869830086613554,0.2928847389074703,0,1,3
6946,0.40079545187602256,0.5887926092985367,2,0,0
6947,0.4563391994003702,0.6790511990256017,2,1,3
6948,0.37385214360031344,0.5450097333505094,2,0,0
6949,0.5028940280949209,0.75,3,1,2
6950,0.47177815185016264,0.7041394967565144,2,0,0
6951,0.484719977960544,0.7251699641858841,2,0,0
6952,0.4885832528831052,0.7314477859350461,2,1,0
6953,0.23436801639515456,0.3183480266421262,1,0,0
6954,0.4750261354311691,0.7094174700756499,2,0,0
6955,0.2160792515607362,0.2886287837861964,0,1,2
6956,0.267985573923074,0.37297655762499526,1,0,0
6957,0.4807458993569981,0.718712086455122,2,0,0
6958,0.39908205932888907,0.5860083464094449,2,0,0
6959,0.3667843306228616,0.5335245372621502,2,0,0
6960,0.35962259432059845,0.5218867157709726,2,1,3
6961,0.4715724244835473,0.7038051897857645,2,1,0
6962,0.26303349046786545,0.3649294220102814,1,1,2
6963,0.22715277777777781,0.306623263888889,1,0,0
6964,0.23736668906241795,0.3232208697264292,1,1,3
6965,0.3610507862793028,0.5242075277038671,2,1,3
6966,0.3593145297228357,0.5213861107996081,2,1,0
6967,0.24913267969700584,0.34234060450763454,1,1,3
6968,0.45649069934480146,0.6792973864353025,2,1,0
6969,0.25895646779435844,0.3583042601658325,1,1,3
6970,0.23646458041716034,0.3217549431778856,1,1,3
6971,0.28061306755326965,0.39349623477406326,1,1,2
6972,0.48197362354835177,0.7207071382660717,2,0,0
6973,0.3481143065424674,0.5031857481315096,2,1,0
6974,0.4821975910802257,0.7210710855053669,2,0,0
6975,0.26826165019938514,0.3734251815740009,1,0,0
6976,0.2638518767351592,0.3662592996946338,1,0,0
6977,0.22191812084520415,0.2981169463734568,0,1,0
6978,0.21960475519850522,0.29435772719757103,0,1,0
6979,0.2061256528964862,0.27245418595679016,0,1,0
6980,0.20577826102557398,0.27188967416655774,0,1,0
6981,0.28537626778375136,0.401236435148596,1,1,3
6982,0.43021214219878323,0.6365947310730229,2,0,0
6983,0.45846775295017483,0.6825100985440342,2,0,0
6984,0.4936822234981202,0.7397336131844454,2,1,0
6985,0.22330017883686362,0.30036279060990345,0,1,3
6986,0.3568592208700206,0.5173962339137835,2,0,0
6987,0.26100367152955745,0.3616309662355309,1,1,0
6988,0.4346369869607274,0.6437851038111821,2,0,0
6989,0.22772367756093503,0.3075509760365195,1,1,3
6990,0.4790485130292073,0.715953833672462,2,0,0
6991,0.40966622182235235,0.6032076104613227,2,1,1
6992,0.2251672372766123,0.30339676057449505,1,1,3
6993,0.24882574824531342,0.34184184089863434,1,1,0
6994,0.48303852858510365,0.7224376089507936,2,0,0
6995,0.2295814255189255,0.310569816468254,1,1,0
6996,0.46378096777601974,0.6911440726360322,2,1,0
6997,0.5644868683531574,0.75,3,1,2
6998,0.4916639129311708,0.7364538585131526,2,0,0
6999,0.46365708596958594,0.6909427647005772,2,0,0
